Condition,Microbe_Type,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,4.333333333333333,4.666666666666667,5.0,5.333333333333333,5.666666666666667,6.0,6.333333333333333,6.666666666666667,7.0,7.333333333333333,7.666666666666667,8.0,8.333333333333334,8.666666666666666,9.0,9.333333333333334,9.666666666666666,10.0,10.333333333333334,10.666666666666666,11.0,11.333333333333334,11.666666666666666,12.0,12.333333333333334,12.666666666666666,13.0,13.333333333333334,13.666666666666666,14.0,14.333333333333334,14.666666666666666,15.0,15.333333333333334,15.666666666666666,16.0,16.333333333333332,16.666666666666668,17.0,17.333333333333332,17.666666666666668,18.0,18.333333333333332,18.666666666666668,19.0,19.333333333333332,19.666666666666668,20.0,20.333333333333332,20.666666666666668,21.0,21.333333333333332,21.666666666666668,22.0,22.333333333333332,22.666666666666668,23.0,23.333333333333332,23.666666666666668,24.0
Condition 10,Blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Condition 10,Microbe 1,0.0,0.006333333333333503,0.009666666666666913,0.010333333333333604,0.011666666666666915,0.013000000000000296,0.0140000000000002,0.015666666666666905,0.016333333333333498,0.017000000000000202,0.018333333333333514,0.018666666666666894,0.0193333333333335,0.020666666666666812,0.021000000000000192,0.021000000000000206,0.021333333333333503,0.0223333333333336,0.022333333333333504,0.0226666666666668,0.023000000000000194,0.0233333333333336,0.024000000000000292,0.0246666666666669,0.026666666666666915,0.029333333333333607,0.03566666666666681,0.0436666666666669,0.05166666666666699,0.06000000000000031,0.0686666666666669,0.07900000000000021,0.0903333333333336,0.10233333333333361,0.1130000000000003,0.1240000000000003,0.1346666666666669,0.1463333333333335,0.1573333333333335,0.1683333333333335,0.1763333333333336,0.1870000000000002,0.1963333333333336,0.2080000000000002,0.21700000000000028,0.22566666666666688,0.23633333333333348,0.2473333333333336,0.2593333333333335,0.27066666666666683,0.28100000000000025,0.2910000000000003,0.3006666666666669,0.31133333333333363,0.32066666666666704,0.33033333333333376,0.340666666666667,0.3506666666666669,0.3610000000000003,0.3723333333333335,0.3833333333333335,0.39300000000000024,0.40466666666666695,0.4153333333333336,0.4263333333333335,0.4370000000000002,0.44800000000000034,0.45933333333333365,0.47000000000000036,0.48000000000000037,0.4903333333333337,0.5016666666666668,0.512666666666667
Condition 10,Microbe 2,0.0,0.0043333333333336055,0.007333333333333608,0.005666666666667,0.006666666666667015,0.007333333333333691,0.007333333333333608,0.0090000000000003,0.00933333333333361,0.008333333333333692,0.00933333333333361,0.009666666666667004,0.0100000000000003,0.010666666666667005,0.012666666666666992,0.015333333333333601,0.020666666666666902,0.0270000000000003,0.03433333333333351,0.0433333333333335,0.0530000000000003,0.0633333333333337,0.07333333333333372,0.08500000000000021,0.0963333333333336,0.10800000000000032,0.1193333333333336,0.1310000000000002,0.14200000000000032,0.153666666666667,0.1643333333333336,0.1753333333333335,0.1853333333333336,0.1963333333333336,0.2060000000000002,0.21500000000000022,0.22500000000000034,0.2343333333333336,0.2430000000000003,0.25200000000000033,0.26033333333333375,0.26900000000000035,0.27733333333333365,0.28533333333333355,0.29233333333333356,0.30000000000000016,0.30666666666666687,0.31400000000000017,0.32100000000000006,0.3276666666666668,0.3336666666666669,0.3380000000000002,0.3440000000000002,0.3483333333333337,0.3540000000000003,0.3580000000000003,0.3630000000000003,0.36866666666666703,0.37433333333333374,0.38033333333333363,0.38733333333333364,0.39366666666666694,0.40066666666666706,0.40833333333333366,0.41533333333333355,0.42233333333333356,0.42833333333333357,0.43566666666666687,0.441666666666667,0.4470000000000003,0.452666666666667,0.4583333333333336,0.4646666666666671
Condition 10,Microbe 3,0.0,0.005666666666666799,0.007666666666666898,0.005666666666667,0.006000000000000304,0.006333333333333704,0.007333333333333601,0.008333333333333609,0.008666666666666899,0.009333333333333707,0.010666666666667005,0.011000000000000301,0.011333333333333605,0.013333333333333607,0.013666666666667,0.014666666666666904,0.015333333333333608,0.016666666666667003,0.016666666666666906,0.019333333333333598,0.0253333333333337,0.0340000000000003,0.04433333333333359,0.055333333333333505,0.06800000000000031,0.0813333333333337,0.09500000000000022,0.11000000000000021,0.12366666666666701,0.1386666666666669,0.1530000000000003,0.1676666666666669,0.18200000000000022,0.1963333333333336,0.20966666666666692,0.22300000000000034,0.2360000000000004,0.2493333333333336,0.261666666666667,0.2740000000000003,0.2863333333333336,0.29866666666666686,0.31033333333333357,0.3210000000000003,0.3280000000000003,0.3250000000000003,0.3256666666666669,0.3410000000000003,0.35766666666666697,0.37233333333333357,0.3850000000000003,0.3940000000000003,0.4043333333333336,0.4136666666666669,0.4233333333333337,0.4326666666666671,0.4423333333333336,0.4523333333333336,0.4616666666666671,0.471666666666667,0.481666666666667,0.49166666666666703,0.5023333333333336,0.5120000000000002,0.5220000000000002,0.5320000000000003,0.5420000000000003,0.5523333333333337,0.5616666666666669,0.5720000000000004,0.580666666666667,0.5910000000000003,0.6010000000000004
Condition 10,Microbe 4,0.0,0.005333333333333606,0.010666666666667005,0.010000000000000397,0.00966666666666699,0.010333333333333597,0.012333333333333502,0.013666666666666993,0.016000000000000306,0.0163333333333337,0.017666666666666997,0.018666666666666998,0.019000000000000294,0.02100000000000031,0.02133333333333369,0.021666666666666903,0.0230000000000002,0.02366666666666689,0.0263333333333335,0.0366666666666669,0.05233333333333369,0.07066666666666702,0.09000000000000041,0.1093333333333335,0.1296666666666669,0.1496666666666669,0.169666666666667,0.1900000000000003,0.21166666666666709,0.2333333333333336,0.25400000000000034,0.27466666666666695,0.29533333333333367,0.3170000000000003,0.3363333333333337,0.35566666666666713,0.37500000000000044,0.39366666666666705,0.41133333333333366,0.4290000000000004,0.4450000000000005,0.4623333333333337,0.4773333333333336,0.49233333333333373,0.5046666666666669,0.5153333333333336,0.5253333333333337,0.535666666666667,0.5490000000000003,0.5623333333333337,0.575666666666667,0.589666666666667,0.6050000000000004,0.6193333333333337,0.6336666666666669,0.6473333333333338,0.6613333333333336,0.6743333333333337,0.6866666666666671,0.6983333333333337,0.7110000000000004,0.7210000000000002,0.732666666666667,0.742666666666667,0.7520000000000002,0.7620000000000002,0.7710000000000005,0.7810000000000004,0.788666666666667,0.7973333333333337,0.8040000000000004,0.812666666666667,0.8203333333333337
Condition 10,Microbe 5,0.0,-0.0013333333333332004,0.0013333333333334987,0.0016666666666668994,0.0010000000000002021,2.0816681711721685e-16,0.0003333333333335048,0.0013333333333335057,0.0016666666666668023,0.002000000000000203,0.003000000000000204,0.0033333333333335075,0.004666666666666805,0.005666666666666903,0.006333333333333503,0.0060000000000001025,0.006333333333333503,0.007666666666666905,0.012000000000000198,0.02166666666666691,0.033666666666667004,0.0470000000000003,0.0610000000000002,0.07533333333333361,0.090666666666667,0.10666666666666691,0.12200000000000022,0.1386666666666669,0.154666666666667,0.1716666666666669,0.18766666666666693,0.2040000000000002,0.21933333333333363,0.235666666666667,0.2500000000000003,0.2653333333333336,0.2796666666666669,0.2940000000000002,0.3080000000000003,0.3210000000000002,0.3333333333333337,0.3466666666666669,0.35900000000000026,0.37166666666666687,0.38366666666666677,0.3940000000000001,0.4050000000000002,0.4160000000000002,0.42700000000000027,0.43800000000000017,0.4466666666666669,0.4566666666666669,0.4646666666666669,0.4750000000000003,0.4843333333333337,0.4920000000000003,0.5006666666666669,0.5100000000000001,0.5173333333333336,0.5256666666666668,0.5353333333333335,0.542666666666667,0.5506666666666669,0.5583333333333336,0.566666666666667,0.5730000000000003,0.5810000000000003,0.5900000000000002,0.594666666666667,0.6033333333333336,0.6100000000000003,0.6150000000000003,0.6230000000000004
Condition 10,Microbe 6,0.0,0.005333333333333398,0.0110000000000001,0.012666666666666895,0.014666666666666897,0.017333333333333603,0.01966666666666691,0.0233333333333336,0.0260000000000001,0.02766666666666679,0.029666666666666903,0.0320000000000003,0.034000000000000204,0.037000000000000206,0.0426666666666669,0.054333333333333504,0.0693333333333335,0.087666666666667,0.1063333333333335,0.12633333333333352,0.14566666666666692,0.1656666666666669,0.18566666666666692,0.2050000000000001,0.22533333333333352,0.2453333333333336,0.2640000000000003,0.2823333333333336,0.3006666666666669,0.31833333333333347,0.3356666666666668,0.3520000000000001,0.36800000000000027,0.3840000000000003,0.3980000000000003,0.4120000000000003,0.42733333333333356,0.44100000000000017,0.4553333333333336,0.4683333333333336,0.4810000000000003,0.4936666666666669,0.5056666666666669,0.5186666666666668,0.5300000000000002,0.5423333333333336,0.5540000000000003,0.5653333333333335,0.5760000000000002,0.5863333333333335,0.5963333333333335,0.6053333333333335,0.6143333333333336,0.6230000000000002,0.6313333333333336,0.6390000000000002,0.6456666666666669,0.6540000000000002,0.661666666666667,0.669666666666667,0.6770000000000003,0.6853333333333336,0.6943333333333336,0.7013333333333337,0.7106666666666669,0.7183333333333335,0.7263333333333336,0.7350000000000002,0.7426666666666669,0.7510000000000002,0.7576666666666669,0.7660000000000002,0.7733333333333338
Condition 10,Microbe 7,0.0,0.0060000000000000955,0.012000000000000205,0.01566666666666689,0.0183333333333335,0.02000000000000019,0.0223333333333336,0.024333333333333602,0.026333333333333604,0.02733333333333359,0.029333333333333607,0.031000000000000298,0.031333333333333595,0.0340000000000003,0.035666666666666895,0.0450000000000001,0.05733333333333351,0.07300000000000029,0.08900000000000022,0.1073333333333335,0.1270000000000003,0.1463333333333337,0.1673333333333336,0.1880000000000002,0.2093333333333335,0.229666666666667,0.2503333333333336,0.2706666666666669,0.29033333333333367,0.31066666666666687,0.3296666666666668,0.3476666666666668,0.36533333333333357,0.382666666666667,0.3983333333333337,0.4146666666666669,0.42933333333333357,0.4446666666666669,0.4593333333333336,0.472666666666667,0.4850000000000003,0.49900000000000033,0.5113333333333336,0.523666666666667,0.5350000000000004,0.5446666666666669,0.5540000000000003,0.5640000000000003,0.5730000000000003,0.5836666666666669,0.5936666666666669,0.6023333333333336,0.612666666666667,0.6226666666666669,0.6340000000000003,0.6450000000000004,0.6553333333333335,0.6666666666666669,0.6773333333333338,0.688666666666667,0.6993333333333336,0.7100000000000003,0.719666666666667,0.7283333333333335,0.7366666666666668,0.7456666666666669,0.7543333333333336,0.7623333333333335,0.7706666666666669,0.7780000000000004,0.7856666666666671,0.793666666666667,0.800666666666667
Condition 11,Blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
