Annotation,Condition,Microbe_Type,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665,3.0,3.3333333333333335,3.6666666666666665,4.0,4.333333333333333,4.666666666666667,5.0,5.333333333333333,5.666666666666667,6.0,6.333333333333333,6.666666666666667,7.0,7.333333333333333,7.666666666666667,8.0,8.333333333333334,8.666666666666666,9.0,9.333333333333334,9.666666666666666,10.0,10.333333333333334,10.666666666666666,11.0,11.333333333333334,11.666666666666666,12.0,12.333333333333334,12.666666666666666,13.0,13.333333333333334,13.666666666666666,14.0,14.333333333333334,14.666666666666666,15.0,15.333333333333334,15.666666666666666,16.0,16.333333333333332,16.666666666666668,17.0,17.333333333333332,17.666666666666668,18.0,18.333333333333332,18.666666666666668,19.0,19.333333333333332,19.666666666666668,20.0,20.333333333333332,20.666666666666668,21.0,21.333333333333332,21.666666666666668,22.0,22.333333333333332,22.666666666666668,23.0,23.333333333333332,23.666666666666668,24.0
Condition 10_Blank,Condition 10,Blank,-0.0129999999999999,-0.0006666666666667003,0.0026666666666666002,0.004333333333333266,0.004999999999999933,0.005333333333333266,0.0056666666666666,0.005333333333333266,0.0056666666666666,0.006333333333333267,0.005999999999999933,0.006333333333333267,0.006666666666666601,0.005999999999999933,0.006333333333333267,0.006666666666666601,0.006666666666666601,0.006333333333333267,0.006666666666666601,0.006666666666666601,0.006333333333333267,0.006333333333333267,0.006333333333333267,0.006666666666666601,0.005999999999999933,0.005999999999999933,0.005999999999999933,0.0056666666666666,0.005333333333333266,0.004999999999999934,0.004999999999999934,0.0046666666666666,0.004999999999999933,0.004333333333333266,0.004333333333333266,0.004333333333333266,0.004333333333333266,0.003999999999999933,0.003999999999999933,0.003999999999999933,0.0046666666666665664,0.0036666666666666,0.003999999999999933,0.0036666666666666,0.003999999999999933,0.0036666666666666,0.0036666666666666,0.0039999999999999,0.0036666666666666,0.0036666666666666,0.0036666666666666,0.003999999999999933,0.003999999999999933,0.0033333333333332668,0.0033333333333332668,0.003666666666666567,0.0039999999999999,0.0036666666666666,0.003666666666666567,0.0036666666666666,0.0036666666666666,0.0036666666666666,0.0029999999999999667,0.0036666666666666,0.0036666666666666,0.0036666666666666,0.0039999999999999,0.0036666666666666,0.0036666666666666,0.003999999999999933,0.004333333333333233,0.0036666666666666,0.003666666666666567
Condition 10_Microbe 1,Condition 10,Microbe 1,0.0479999999999999,0.06666666666666667,0.07333333333333332,0.07566666666666666,0.07766666666666666,0.07933333333333333,0.08066666666666662,0.08199999999999996,0.08299999999999996,0.08433333333333322,0.08533333333333322,0.0859999999999999,0.0869999999999999,0.08766666666666656,0.08833333333333322,0.0886666666666666,0.08899999999999993,0.0896666666666666,0.08999999999999993,0.09033333333333327,0.09033333333333327,0.09066666666666663,0.09133333333333331,0.09233333333333331,0.09366666666666663,0.09633333333333331,0.10266666666666659,0.1103333333333333,0.118,0.126,0.13466666666666668,0.14466666666666664,0.15633333333333332,0.16766666666666666,0.17833333333333332,0.18933333333333335,0.19999999999999996,0.21133333333333326,0.22233333333333327,0.23333333333333328,0.24199999999999997,0.25166666666666665,0.26133333333333336,0.27266666666666667,0.282,0.29033333333333333,0.30099999999999993,0.3123333333333333,0.3239999999999999,0.33533333333333326,0.3456666666666666,0.35600000000000004,0.36566666666666664,0.37566666666666665,0.385,0.395,0.4056666666666667,0.41533333333333333,0.42566666666666664,0.4369999999999999,0.4479999999999999,0.4576666666666666,0.4686666666666666,0.48,0.49099999999999994,0.5016666666666666,0.513,0.524,0.5346666666666667,0.545,0.5556666666666666,0.5663333333333332,0.5773333333333334
Condition 10_Microbe 2,Condition 10,Microbe 2,0.04533333333333326,0.062,0.06833333333333334,0.06833333333333334,0.07,0.071,0.07133333333333333,0.07266666666666666,0.07333333333333332,0.073,0.07366666666666666,0.07433333333333332,0.075,0.075,0.07733333333333332,0.08033333333333333,0.08566666666666667,0.09166666666666667,0.09933333333333327,0.10833333333333324,0.11766666666666663,0.128,0.138,0.14999999999999994,0.1606666666666666,0.1723333333333333,0.18366666666666664,0.19499999999999998,0.20566666666666666,0.217,0.22766666666666668,0.23833333333333329,0.2486666666666666,0.2589999999999999,0.26866666666666655,0.27766666666666656,0.2876666666666666,0.29666666666666663,0.3053333333333333,0.31433333333333335,0.3233333333333333,0.331,0.33966666666666673,0.34733333333333327,0.35466666666666663,0.36199999999999993,0.36866666666666664,0.3763333333333332,0.38299999999999984,0.38966666666666655,0.3956666666666666,0.40033333333333326,0.40633333333333327,0.41,0.41566666666666663,0.41999999999999993,0.42533333333333334,0.4306666666666667,0.4363333333333333,0.4423333333333333,0.44933333333333336,0.45566666666666666,0.462,0.4703333333333333,0.47733333333333333,0.4843333333333333,0.49066666666666664,0.49766666666666665,0.5036666666666667,0.5093333333333333,0.5153333333333333,0.5203333333333333,0.5266666666666667
Condition 10_Microbe 3,Condition 10,Microbe 3,0.03833333333333327,0.056333333333333235,0.06166666666666667,0.06133333333333333,0.06233333333333333,0.063,0.06433333333333334,0.06499999999999996,0.06566666666666666,0.067,0.068,0.06866666666666667,0.06933333333333334,0.07066666666666667,0.07133333333333333,0.07266666666666666,0.07333333333333332,0.07433333333333332,0.07466666666666666,0.07733333333333332,0.083,0.09166666666666663,0.10199999999999991,0.11333333333333327,0.12533333333333332,0.1386666666666667,0.15233333333333324,0.16699999999999993,0.18033333333333332,0.19499999999999998,0.20933333333333334,0.22366666666666665,0.23833333333333326,0.2519999999999999,0.26533333333333325,0.2786666666666666,0.2916666666666667,0.30466666666666664,0.317,0.3293333333333333,0.3423333333333332,0.35366666666666663,0.36566666666666664,0.37600000000000006,0.3833333333333333,0.38000000000000006,0.38066666666666665,0.39633333333333337,0.4126666666666667,0.42733333333333334,0.44,0.4493333333333333,0.4596666666666666,0.46833333333333327,0.478,0.4876666666666667,0.49766666666666665,0.5073333333333333,0.5166666666666667,0.5266666666666667,0.5366666666666667,0.5466666666666667,0.5566666666666666,0.567,0.577,0.587,0.5973333333333333,0.6073333333333334,0.6166666666666666,0.6273333333333334,0.6363333333333333,0.646,0.656
Condition 10_Microbe 4,Condition 10,Microbe 4,0.053666666666666564,0.07133333333333335,0.08,0.081,0.08133333333333333,0.08233333333333324,0.08466666666666656,0.08566666666666663,0.08833333333333333,0.08933333333333333,0.09033333333333333,0.09166666666666667,0.09233333333333334,0.09366666666666668,0.09433333333333334,0.0949999999999999,0.09633333333333323,0.09666666666666657,0.09966666666666657,0.10999999999999992,0.12533333333333332,0.14366666666666664,0.163,0.18266666666666656,0.20233333333333325,0.22233333333333324,0.24233333333333332,0.26233333333333336,0.2836666666666667,0.30499999999999994,0.3256666666666666,0.3459999999999999,0.367,0.38799999999999996,0.4073333333333333,0.4266666666666667,0.446,0.4643333333333333,0.482,0.4996666666666667,0.5163333333333334,0.5326666666666667,0.5479999999999999,0.5626666666666668,0.5753333333333333,0.5856666666666667,0.5956666666666667,0.6063333333333333,0.6193333333333333,0.6326666666666667,0.646,0.6603333333333333,0.6756666666666667,0.6893333333333334,0.7036666666666666,0.7176666666666667,0.7319999999999999,0.7446666666666667,0.757,0.7686666666666667,0.7813333333333334,0.7913333333333332,0.8023333333333333,0.8130000000000001,0.8223333333333332,0.8323333333333333,0.8416666666666668,0.8513333333333334,0.859,0.868,0.875,0.883,0.8906666666666666
Condition 10_Microbe 5,Condition 10,Microbe 5,0.0319999999999999,0.0429999999999999,0.0489999999999999,0.0509999999999999,0.0509999999999999,0.05033333333333323,0.0509999999999999,0.05166666666666656,0.05233333333333323,0.05333333333333323,0.0539999999999999,0.054666666666666565,0.05633333333333327,0.05666666666666661,0.057666666666666595,0.057666666666666595,0.057999999999999934,0.058999999999999934,0.06366666666666666,0.07333333333333335,0.085,0.09833333333333331,0.11233333333333327,0.127,0.1416666666666667,0.15766666666666662,0.17299999999999993,0.18933333333333335,0.205,0.2216666666666666,0.2376666666666666,0.25366666666666665,0.26933333333333337,0.285,0.2993333333333333,0.3146666666666666,0.3289999999999999,0.34299999999999997,0.357,0.36999999999999994,0.383,0.3953333333333333,0.408,0.4203333333333333,0.43266666666666653,0.44266666666666654,0.4536666666666666,0.4649999999999999,0.4756666666666667,0.48666666666666664,0.49533333333333335,0.5056666666666666,0.5136666666666666,0.5233333333333333,0.5326666666666667,0.5406666666666666,0.5496666666666666,0.5586666666666665,0.566,0.5743333333333333,0.584,0.5913333333333334,0.5986666666666666,0.607,0.6153333333333334,0.6216666666666667,0.63,0.6386666666666666,0.6433333333333334,0.6523333333333333,0.6593333333333333,0.6636666666666667,0.6716666666666667
Condition 10_Microbe 6,Condition 10,Microbe 6,0.030666666666666665,0.04833333333333323,0.057333333333333236,0.060666666666666626,0.06333333333333334,0.06633333333333334,0.069,0.07233333333333333,0.07533333333333327,0.07766666666666656,0.0793333333333333,0.082,0.08433333333333333,0.08666666666666667,0.09266666666666667,0.10466666666666662,0.11966666666666663,0.1376666666666667,0.1566666666666666,0.17666666666666664,0.19566666666666666,0.21566666666666667,0.23566666666666666,0.25533333333333325,0.2749999999999999,0.295,0.3136666666666667,0.3316666666666667,0.3496666666666666,0.36699999999999994,0.3843333333333332,0.4003333333333332,0.4166666666666667,0.432,0.446,0.46,0.47533333333333333,0.4886666666666666,0.503,0.516,0.5293333333333333,0.541,0.5533333333333333,0.566,0.5776666666666667,0.5896666666666667,0.6013333333333334,0.6129999999999999,0.6233333333333333,0.6336666666666666,0.6436666666666666,0.6529999999999999,0.662,0.6699999999999999,0.6783333333333333,0.6863333333333332,0.6933333333333334,0.7013333333333334,0.709,0.7170000000000001,0.7243333333333334,0.7326666666666667,0.741,0.7486666666666668,0.758,0.7656666666666666,0.774,0.7823333333333333,0.79,0.7986666666666666,0.8056666666666666,0.8133333333333334,0.8206666666666668
Condition 10_Microbe 7,Condition 10,Microbe 7,0.03499999999999997,0.05333333333333327,0.06266666666666663,0.06799999999999994,0.07133333333333326,0.07333333333333329,0.076,0.07766666666666666,0.08,0.08166666666666667,0.08333333333333333,0.08533333333333333,0.08600000000000001,0.08800000000000001,0.08999999999999997,0.09966666666666657,0.11199999999999992,0.12733333333333333,0.14366666666666664,0.1619999999999999,0.18133333333333335,0.2006666666666667,0.22166666666666668,0.2426666666666666,0.26333333333333325,0.2836666666666667,0.30433333333333334,0.32433333333333336,0.34366666666666673,0.3636666666666666,0.38266666666666654,0.40033333333333326,0.4183333333333333,0.435,0.4506666666666667,0.4669999999999999,0.48166666666666663,0.4966666666666666,0.5113333333333333,0.5246666666666667,0.5376666666666666,0.5506666666666667,0.5633333333333334,0.5753333333333334,0.5870000000000001,0.5963333333333333,0.6056666666666667,0.616,0.6246666666666667,0.6353333333333333,0.6453333333333333,0.6543333333333333,0.6646666666666667,0.6739999999999999,0.6853333333333333,0.6966666666666667,0.7073333333333333,0.7183333333333333,0.7290000000000001,0.7403333333333334,0.751,0.7616666666666667,0.7706666666666667,0.7799999999999999,0.7883333333333332,0.7973333333333333,0.8063333333333333,0.814,0.8223333333333334,0.8300000000000001,0.8380000000000001,0.8453333333333334,0.8523333333333333
Condition 11_Blank,Condition 11,Blank,-0.042333333333333334,-0.024999999999999967,-0.016,-0.010999999999999968,-0.0086666666666666,-0.0066666666666665994,-0.005666666666666633,-0.0053333333333333,-0.004666666666666632,-0.0043333333333333,-0.004666666666666632,-0.0043333333333333,-0.004666666666666632,-0.0043333333333333,-0.0043333333333333,-0.003999999999999966,-0.0036666666666666328,-0.0036666666666666328,-0.0036666666666666328,-0.0036666666666666328,-0.003999999999999966,-0.0036666666666666328,-0.0036666666666666328,-0.0033333333333333006,-0.003999999999999966,-0.003999999999999966,-0.0043333333333333,-0.003999999999999966,-0.0036666666666666328,-0.003999999999999966,-0.003999999999999966,-0.0036666666666666328,-0.003999999999999966,-0.0043333333333333,-0.0043333333333333,-0.003999999999999966,-0.003999999999999966,-0.003999999999999966,-0.003999999999999966,-0.003999999999999966,-0.004666666666666633,-0.004666666666666633,-0.003999999999999966,-0.004666666666666633,-0.003999999999999966,-0.0043333333333333,-0.0043333333333333,-0.003999999999999966,-0.004666666666666633,-0.003999999999999966,-0.003999999999999966,-0.0043333333333333,-0.003999999999999966,-0.004999999999999966,-0.004666666666666634,-0.006666666666666667,-0.0043333333333333,-0.006333333333333333,-0.004666666666666634,-0.004666666666666634,-0.0043333333333333,-0.004666666666666634,-0.0053333333333333,-0.0043333333333333,-0.0043333333333333,-0.0043333333333333,-0.004999999999999966,-0.005666666666666633,-0.004666666666666633,-0.003999999999999966,-0.003999999999999966,-0.0036666666666666328,-0.0043333333333333
